case_id,npz_path,mhd_path,z,y,x,spacing_z,spacing_y,spacing_x,split
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.mhd,256,256,256,1.1730468550231308,1.07421875,1.07421875,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345.mhd,256,256,256,1.1484375,1.27734375,1.27734375,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.mhd,256,256,256,1.240234375,1.40625,1.40625,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.mhd,256,256,256,1.376953125,1.6406240463256836,1.6406240463256836,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.mhd,256,256,256,0.986328125,1.40625,1.40625,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371.mhd,256,256,256,1.298828125,1.6406240463256836,1.6406240463256836,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.mhd,256,256,256,1.201171875,1.71875,1.71875,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444.mhd,256,256,256,0.78125,1.046875,1.046875,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235.mhd,256,256,256,1.484375,1.5625,1.5625,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879.mhd,256,256,256,1.2109375,1.1992180347442627,1.1992180347442627,train
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058.mhd,256,256,256,1.09375,1.3281240463256836,1.3281240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.mhd,256,256,256,1.202343718148768,0.9765625,0.9765625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217.mhd,256,256,256,1.09375,1.66015625,1.66015625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375.mhd,256,256,256,1.28125,1.484375,1.484375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428.mhd,256,256,256,1.162109375,1.4570319652557373,1.4570319652557373,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.mhd,256,256,256,0.95703125,1.1718759536743164,1.1718759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.mhd,256,256,256,1.083984375,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343.mhd,256,256,256,1.24267578125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637.mhd,256,256,256,1.3851562133058906,1.25,1.25,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224.mhd,256,256,256,1.3671875,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.mhd,256,256,256,1.279296875,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366.mhd,256,256,256,1.420312462374568,1.1328125,1.1328125,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.mhd,256,256,256,1.2093749679625034,1.2109375,1.2109375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098.mhd,256,256,256,1.0986328125,1.2734379768371582,1.2734379768371582,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.mhd,256,256,256,1.125,1.25,1.25,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509.mhd,256,256,256,1.2890625,1.2890620231628418,1.2890620231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.mhd,256,256,256,1.3984375,1.3671879768371582,1.3671879768371582,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613.mhd,256,256,256,1.298828125,1.6406240463256836,1.6406240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551.mhd,256,256,256,1.298828125,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059.mhd,256,256,256,1.16455078125,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103.mhd,256,256,256,1.357421875,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100.mhd,256,256,256,1.3570312140509486,1.2109375,1.2109375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286.mhd,256,256,256,1.2421875,1.37890625,1.37890625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085.mhd,256,256,256,1.47705078125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.mhd,256,256,256,1.30859375,1.4843759536743164,1.4843759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.mhd,256,256,256,1.19140625,1.1679680347442627,1.1679680347442627,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845.mhd,256,256,256,1.376953125,1.5234379768371582,1.5234379768371582,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192.mhd,256,256,256,1.298828125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.mhd,256,256,256,1.3037109375,1.3515625,1.3515625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825.mhd,256,256,256,1.171875,1.1328120231628418,1.1328120231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456.mhd,256,256,256,1.298828125,1.71875,1.71875,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137.mhd,256,256,256,1.376953125,1.496093988418579,1.496093988418579,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.mhd,256,256,256,1.015625,1.027343988418579,1.027343988418579,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.mhd,256,256,256,1.25,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.mhd,256,256,256,1.2734375,1.09375,1.09375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.mhd,256,256,256,1.25,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291.mhd,256,256,256,1.392187463119626,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.mhd,256,256,256,1.0058594709262252,1.128906011581421,1.128906011581421,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418.mhd,256,256,256,1.1767578125,1.1796879768371582,1.1796879768371582,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066.mhd,256,256,256,1.2939453125,1.3281240463256836,1.3281240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.mhd,256,256,256,1.267089722910896,1.25,1.25,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.mhd,256,256,256,1.46484375,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556.mhd,256,256,256,1.064453125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.mhd,256,256,256,1.26953125,1.4453120231628418,1.4453120231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498.mhd,256,256,256,1.2353515625,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.mhd,256,256,256,1.40625,1.5625,1.5625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.mhd,256,256,256,1.181640625,1.3281240463256836,1.3281240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.mhd,256,256,256,1.16455078125,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd,256,256,256,1.3818359375,1.5234379768371582,1.5234379768371582,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.mhd,256,256,256,1.2109375,1.4453120231628418,1.4453120231628418,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.mhd,256,256,256,1.201171875,1.6406240463256836,1.6406240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd,256,256,256,1.202343718148768,1.1796875,1.1796875,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.mhd,256,256,256,1.240234375,1.40625,1.40625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.mhd,256,256,256,1.123046875,1.1718759536743164,1.1718759536743164,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd,256,256,256,1.17578125,1.09375,1.09375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.mhd,256,256,256,1.064453125,1.3281240463256836,1.3281240463256836,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd,256,256,256,1.2726562162861228,1.4453125,1.4453125,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd,256,256,256,1.0986328125,1.65625,1.65625,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd,256,256,256,1.1962890625,1.09375,1.09375,train
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,runs/run_2026_01_01/data/drr_pairs_fixed/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd,256,256,256,1.2734375,1.2890625,1.2890625,train
