case_id,npz_path,mhd_path,z,y,x,spacing_z,spacing_y,spacing_x
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056.mhd,96,256,256,2.5,0.6445310115814209,0.6445310115814209
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.mhd,96,256,256,0.699999988079071,0.537109375,0.537109375
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345.mhd,96,256,256,0.75,0.638671875,0.638671875
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.mhd,96,256,256,2.5,0.703125,0.703125
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.mhd,96,256,256,2.5,0.8203120231628418,0.8203120231628418
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.mhd,96,256,256,0.625,0.703125,0.703125
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371.mhd,96,256,256,2.5,0.8203120231628418,0.8203120231628418
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.mhd,96,256,256,1.25,0.859375,0.859375
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444.mhd,96,256,256,1.0,0.5234375,0.5234375
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235.mhd,96,256,256,2.5,0.78125,0.78125
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879.mhd,96,256,256,2.5,0.5996090173721313,0.5996090173721313
subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,data/drp_pairs/npz/subset0__1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058.npz,data/luna16/subset0/subset0/1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058.mhd,96,256,256,2.0,0.6640620231628418,0.6640620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.mhd,96,256,256,1.7999999523162842,0.48828125,0.48828125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217.mhd,96,256,256,1.0,0.830078125,0.830078125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375.mhd,96,256,256,1.0,0.7421875,0.7421875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428.mhd,96,256,256,1.25,0.7285159826278687,0.7285159826278687
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.mhd,96,256,256,1.25,0.5859379768371582,0.5859379768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637.mhd,96,256,256,1.7999999523162842,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366.mhd,96,256,256,1.7999999523162842,0.56640625,0.56640625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.mhd,96,256,256,1.7999999523162842,0.60546875,0.60546875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098.mhd,96,256,256,1.25,0.6367189884185791,0.6367189884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.mhd,96,256,256,2.0,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509.mhd,96,256,256,2.5,0.6445310115814209,0.6445310115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.mhd,96,256,256,2.0,0.6835939884185791,0.6835939884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613.mhd,96,256,256,2.5,0.8203120231628418,0.8203120231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059.mhd,96,256,256,0.625,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100.mhd,96,256,256,1.7999999523162842,0.60546875,0.60546875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579.mhd,96,256,256,1.25,0.6152340173721313,0.6152340173721313
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286.mhd,96,256,256,0.5,0.689453125,0.689453125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.mhd,96,256,256,1.25,0.7421879768371582,0.7421879768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.mhd,96,256,256,2.5,0.5839840173721313,0.5839840173721313
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845.mhd,96,256,256,2.5,0.7617189884185791,0.7617189884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.mhd,96,256,256,0.75,0.67578125,0.67578125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825.mhd,96,256,256,1.25,0.5664060115814209,0.5664060115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456.mhd,96,256,256,2.5,0.859375,0.859375
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.184019785706727365023450012318,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.184019785706727365023450012318.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.184019785706727365023450012318.mhd,96,256,256,2.5,0.6484379768371582,0.6484379768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137.mhd,96,256,256,2.5,0.7480469942092896,0.7480469942092896
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.mhd,96,256,256,1.25,0.5136719942092896,0.5136719942092896
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132.mhd,96,256,256,1.0,0.546875,0.546875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.200558451375970945040979397866.mhd,96,256,256,1.25,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291.mhd,96,256,256,1.7999999523162842,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764.mhd,96,256,256,1.25,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.mhd,96,256,256,2.500000238418579,0.5644530057907104,0.5644530057907104
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430.mhd,96,256,256,0.625,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418.mhd,96,256,256,1.25,0.5898439884185791,0.5898439884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066.mhd,96,256,256,1.25,0.6640620231628418,0.6640620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.mhd,96,256,256,0.6249999403953552,0.625,0.625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143.mhd,96,256,256,1.25,0.7617189884185791,0.7617189884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.mhd,96,256,256,2.5,0.7226560115814209,0.7226560115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.mhd,96,256,256,2.5,0.78125,0.78125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.mhd,96,256,256,2.5,0.6640620231628418,0.6640620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.mhd,96,256,256,0.625,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd,96,256,256,1.25,0.7617189884185791,0.7617189884185791
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.mhd,96,256,256,1.25,0.7226560115814209,0.7226560115814209
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.mhd,96,256,256,2.5,0.8203120231628418,0.8203120231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd,96,256,256,1.7999999523162842,0.58984375,0.58984375
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.mhd,96,256,256,2.5,0.703125,0.703125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.mhd,96,256,256,2.5,0.5859379768371582,0.5859379768371582
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd,96,256,256,1.0,0.546875,0.546875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.mhd,96,256,256,2.5,0.6640620231628418,0.6640620231628418
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd,96,256,256,1.7999999523162842,0.72265625,0.72265625
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd,96,256,256,1.25,0.828125,0.828125
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd,96,256,256,0.625,0.546875,0.546875
subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,data/drp_pairs/npz/subset1__1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.npz,data/luna16/subset1/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd,96,256,256,1.0,0.64453125,0.64453125
